  67   HCL-INSYS.NS              12.09   +1.94%   +2.55%   6.31%       A BULL_FLAG              WEAK EPS_YOY:-85.7% / EPS_QOQ:-77.3% / REV_YOY:-26.0%       
  68   PILANIINVS.NS           4600.00   +1.96%   +2.14%   4.27%      A+ BULL_FLAG              WEAK EPS_YOY:-207.7% / EPS_QOQ:-132.2% / REV_YOY:-2.4%      
  69   DIFFNKG.NS               281.64   +1.99%   +4.20%   5.49%       A BULL_FLAG              POSITIVE EPS_YOY:+67.2% / EPS_QOQ:+19.6% / REV_YOY:+27.3%   

============================================================================================================================================
  ⚡ TIER 2 — GOOD ENTRIES (within 3% of 10EMA, ADR ≥ 3.5%) — 104 stocks
============================================================================================================================================
  #    Symbol                    Close   Dist10   Dist20    ADR%  Rating Setup                  Earnings                                                    
--------------------------------------------------------------------------------------------------------------------------------------------
  1    SUPRAJIT.NS              415.45   -0.79%   -0.45%   3.53%       A BREAKOUT               POSITIVE EPS_YOY:-62.5% / EPS_QOQ:-75.4% / REV_YOY:+17.7%   
  2    PRIMESECU.NS             280.75   -0.52%   +0.29%   3.88%       A BULL_FLAG              WEAK EPS_YOY:-87.8% / EPS_QOQ:-80.0% / REV_YOY:+10.5%       
  3    ASTERDM.NS               666.05   -0.01%   +0.82%   3.64%      A+ BREAKOUT_PULLBACK      WEAK EPS_YOY:-45.8% / EPS_QOQ:-38.7% / REV_YOY:+9.1%        
  4    ASKAUTOLTD.NS            435.50   +0.18%   +1.33%   3.58%      A+ BULL_FLAG              POSITIVE EPS_YOY:+18.8% / EPS_QOQ:+21.0% / REV_YOY:+11.3%   
  5    DCMSHRIRAM.NS           1118.60   +0.27%   +1.55%   3.87%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+237.1% / EPS_QOQ:+87.1% / REV_YOY:+28.7%  
  6    CCL.NS                  1095.30   +0.39%   +1.66%   3.86%       A BREAKOUT               POSITIVE EPS_YOY:+35.6% / EPS_QOQ:+38.4% / REV_YOY:+42.3%   
  7    INNOVACAP.NS             694.30   +0.47%   +0.54%   3.93%       B BULL_FLAG              POSITIVE EPS_YOY:+23.2% / EPS_QOQ:+42.1% / REV_YOY:+42.3%   
  8    TEGA.NS                 1714.20   +0.55%   +0.57%   3.59%       A BULL_FLAG              WEAK EPS_YOY:-63.7% / EPS_QOQ:-56.1% / REV_YOY:-1.4%        
  9    HNDFDS.NS                502.90   +0.65%   +1.55%   3.55%       A BULL_FLAG              POSITIVE EPS_YOY:+25.9% / EPS_QOQ:+2.5% / REV_YOY:+13.5%    
  10   ARTEMISMED.NS            228.20   +0.71%   +0.76%   3.74%       B BULL_FLAG              POSITIVE EPS_YOY:+8.1% / REV_YOY:+17.2%                     
  11   AADHARHFC.NS             469.60   +0.80%   +1.09%   3.57%       D VCP                    POSITIVE EPS_YOY:+17.5% / EPS_QOQ:+5.5% / REV_YOY:+17.9%    
  12   MASFIN.NS                306.55   +0.82%   +0.94%   3.99%       B BULL_FLAG              POSITIVE EPS_YOY:+20.2% / EPS_QOQ:+7.8% / REV_YOY:+29.1%    
  13   DOMS.NS                 2373.40   +0.85%   +2.36%   3.81%      A+ BULL_FLAG              POSITIVE EPS_YOY:+14.1% / EPS_QOQ:-0.6% / REV_YOY:+18.2%    
  14   DONEAR.NS                 89.22   +1.01%   +1.87%   3.67%       A BULL_FLAG              POSITIVE EPS_YOY:+17.2% / EPS_QOQ:+40.7% / REV_YOY:+12.9%   
  15   AKZOINDIA.NS            2986.80   +1.05%   +1.73%   3.50%       A BULL_FLAG              WEAK EPS_YOY:-24.1% / EPS_QOQ:-18.4% / REV_YOY:-7.6%        
  16   VTL.NS                   553.95   +1.34%   +2.40%   3.53%       A BULL_FLAG              WEAK EPS_YOY:-15.5% / EPS_QOQ:-19.7% / REV_YOY:+0.1%        
  17   ADVANIHOTR.NS             52.34   +1.39%   +1.62%   3.92%       B BULL_FLAG              MIXED EPS_YOY:-9.5% / EPS_QOQ:+1203.7% / REV_YOY:+2.7%      
  18   ACI.NS                   610.05   +1.59%   +3.04%   3.95%       A BREAKOUT               WEAK EPS_YOY:-50.7% / EPS_QOQ:-18.7% / REV_YOY:+5.1%        
  19   PONNIERODE.NS            283.80   +1.60%   +2.70%   3.52%       A BULL_FLAG              POSITIVE EPS_YOY:-17.9% / EPS_QOQ:+453.4% / REV_YOY:+60.1%  
  20   JTEKTINDIA.NS            132.20   +1.69%   +1.91%   3.71%       B BULL_FLAG              POSITIVE EPS_YOY:+25.2% / EPS_QOQ:+11.7% / REV_YOY:+14.9%   
  21   INDGN.NS                 483.60   +1.70%   +3.22%   3.97%       A BULL_FLAG              POSITIVE EPS_YOY:+12.2% / EPS_QOQ:-11.6% / REV_YOY:+37.2%   
  22   NLCINDIA.NS              276.10   +1.88%   +3.05%   3.83%      A+ BULL_FLAG              POSITIVE EPS_YOY:-27.0% / EPS_QOQ:-16.5% / REV_YOY:+21.5%   
  23   GMRAIRPORT.NS             94.92   +1.96%   +2.53%   3.52%       A BULL_FLAG              POSITIVE EPS_YOY:-54.3% / EPS_QOQ:+428.5% / REV_YOY:+50.5%  
  24   GOKULAGRO.NS             199.26   +2.07%   +5.58%   5.79%      A+ BULL_FLAG              POSITIVE EPS_YOY:+7.3% / EPS_QOQ:-23.2% / REV_YOY:+26.6%    
  25   INDIAGLYCO.NS            924.65   +2.07%   +3.22%   4.15%       B BULL_FLAG              POSITIVE EPS_YOY:+18.9% / EPS_QOQ:+3.9% / REV_YOY:+13.0%    
  26   GUJAPOLLO.NS             441.55   +2.09%   +4.41%   5.60%       A BULL_FLAG              POSITIVE EPS_YOY:-90.4% / EPS_QOQ:-88.4% / REV_YOY:+159.5%  
  27   GRMOVER.NS               167.33   +2.10%   +3.93%   3.58%       A BULL_FLAG              POSITIVE EPS_YOY:+41.4% / EPS_QOQ:+29.7% / REV_YOY:+30.0%   
  28   HEXATRADEX.NS            165.00   +2.14%   +2.65%   3.75%       B BREAKOUT               WEAK EPS_YOY:-116.6% / EPS_QOQ:-390.7%                      
  29   CARYSIL.NS               841.40   +2.15%   +2.38%   4.45%       B BULL_FLAG              POSITIVE EPS_YOY:+68.6% / EPS_QOQ:-22.5% / REV_YOY:+9.6%    
  30   TIRUPATIFL.NS             44.30   +2.17%   +3.75%   7.09%      A+ BULL_FLAG              POSITIVE EPS_YOY:+54.1% / EPS_QOQ:+50.8% / REV_YOY:+85.9%   
  31   HEG.NS                   565.95   +2.19%   +3.99%   4.39%      A+ BULL_FLAG              POSITIVE EPS_YOY:+148.2% / EPS_QOQ:+44.4% / REV_YOY:+37.2%  
  32   ARMANFIN.NS             1591.20   +2.20%   +4.39%   5.04%      A+ BULL_FLAG              POSITIVE EPS_YOY:+405.5% / EPS_QOQ:+177.5% / REV_YOY:-1.8%  
  33   ALIVUS.NS               1046.25   +2.20%   +4.98%   3.75%       A BULL_FLAG              POSITIVE EPS_YOY:+57.6% / EPS_QOQ:+23.6% / REV_YOY:+32.8%   
  34   NILASPACES.NS             13.66   +2.21%   +3.20%   5.68%       A BULL_FLAG              POSITIVE EPS_YOY:+114.4% / EPS_QOQ:+47.2% / REV_YOY:+58.1%  
  35   GLOBAL.NS                101.48   +2.21%   +2.86%   5.26%       A BULL_FLAG              POSITIVE EPS_YOY:+9.4% / EPS_QOQ:-9.5% / REV_YOY:+73.7%     
  36   POKARNA.NS               912.00   +2.21%   +2.59%   5.05%       B BULL_FLAG              WEAK EPS_YOY:-59.7% / EPS_QOQ:+221.6% / REV_YOY:-39.6%      
  37   ARVIND.NS                384.10   +2.21%   +4.54%   3.87%      A+ BREAKOUT               POSITIVE EPS_YOY:-5.6% / EPS_QOQ:-5.6% / REV_YOY:+13.6%     
  38   DLINKINDIA.NS            421.60   +2.24%   +3.64%   3.50%       A BULL_FLAG              POSITIVE EPS_YOY:+0.7% / EPS_QOQ:+5.2% / REV_YOY:+19.3%     
  39   FILATEX.NS                43.76   +2.26%   +3.67%   5.12%       A BULL_FLAG              POSITIVE EPS_YOY:+16.6% / EPS_QOQ:+15.6% / REV_YOY:-1.8%    
  40   PAR.NS                    91.12   +2.28%   +2.78%   5.09%      A+ BULL_FLAG              POSITIVE EPS_YOY:+730.0% / EPS_QOQ:+16.2% / REV_YOY:+37.2%  
  41   JSL.NS                   765.20   +2.29%   +3.21%   3.64%       A BREAKOUT               POSITIVE EPS_YOY:+26.6% / EPS_QOQ:+2.7% / REV_YOY:+6.2%     
  42   YASHO.NS                1480.90   +2.30%   +3.30%   5.78%      A+ BULL_FLAG              POSITIVE EPS_YOY:+646.8% / EPS_QOQ:-7.4% / REV_YOY:+35.2%   
  43   EIFFL.NS                 241.67   +2.30%   +3.33%   4.59%      A+ BULL_FLAG              WEAK EPS_YOY:-48.6% / REV_YOY:-40.6%                        
  44   STAR.NS                 1002.00   +2.32%   +5.14%   3.54%       A BREAKOUT               POSITIVE EPS_YOY:+181.3% / EPS_QOQ:+102.9% / REV_YOY:+2.4%  
  45   ATL.NS                    24.29   +2.33%   +3.91%   6.51%       A BULL_FLAG              POSITIVE EPS_YOY:+27.5% / EPS_QOQ:+33.0% / REV_YOY:+16.6%   
  46   FCL.NS                    22.95   +2.33%   +3.34%   4.65%       A BULL_FLAG              POSITIVE EPS_YOY:-4.7% / EPS_QOQ:+1.4% / REV_YOY:+45.9%     
  47   ATLANTAA.NS               40.21   +2.38%   +4.35%   7.10%       A BULL_FLAG              POSITIVE EPS_YOY:-103.7% / EPS_QOQ:+96.2% / REV_YOY:+18.9%  
  48   NILKAMAL.NS             1276.00   +2.39%   +2.59%   5.18%       A BULL_FLAG              POSITIVE EPS_YOY:+17.6% / EPS_QOQ:-24.8% / REV_YOY:+12.6%   
  49   5PAISA.NS                300.85   +2.40%   +2.67%   5.26%      A+ BULL_FLAG              WEAK EPS_YOY:-43.8% / EPS_QOQ:+6.5% / REV_YOY:-32.2%        
  50   ASHIANA.NS               320.40   +2.40%   +3.43%   4.69%      A+ BREAKOUT               POSITIVE EPS_YOY:+420.2% / EPS_QOQ:+105.7% / REV_YOY:+171.6%
  51   CIEINDIA.NS              483.60   +2.40%   +3.77%   3.85%       A BREAKOUT               POSITIVE EPS_YOY:+4.6% / EPS_QOQ:+0.4% / REV_YOY:+12.1%     
  52   GPIL.NS                  289.10   +2.41%   +5.03%   3.91%       A BULL_FLAG              WEAK EPS_YOY:-1.1% / EPS_QOQ:-11.3% / REV_YOY:-12.2%        
  53   SANATHAN.NS              427.80   +2.42%   +4.30%   5.28%       B BULL_FLAG              POSITIVE EPS_YOY:-114.0% / EPS_QOQ:-123.7% / REV_YOY:+45.2% 
  54   WONDERLA.NS              543.30   +2.44%   +4.12%   3.79%       A BULL_FLAG              WEAK EPS_YOY:-28.7% / EPS_QOQ:+929.3% / REV_YOY:+10.7%      
  55   FIEMIND.NS              2164.90   +2.47%   +3.41%   3.72%       A BREAKOUT               POSITIVE EPS_YOY:+34.8% / EPS_QOQ:-0.5% / REV_YOY:+16.2%    
  56   KEI.NS                  4458.70   +2.47%   +2.75%   3.67%       B MEAN_REVERSION         POSITIVE EPS_YOY:+51.7% / EPS_QOQ:+20.0% / REV_YOY:+29.4%   
  57   EMCURE.NS               1630.40   +2.48%   +4.28%   4.20%       A BULL_FLAG              POSITIVE EPS_YOY:+50.0% / EPS_QOQ:-5.3% / REV_YOY:+20.4%    
  58   LIBERTSHOE.NS            259.16   +2.49%   +4.29%   6.57%      A+ BULL_FLAG              WEAK EPS_YOY:-35.8% / EPS_QOQ:-82.2% / REV_YOY:+5.3%        
  59   HINDCOPPER.NS            527.05   +2.53%   +2.96%   4.75%      A+ BULL_FLAG              POSITIVE EPS_YOY:+148.5% / EPS_QOQ:-15.0% / REV_YOY:+109.7% 
  60   NATCOPHARM.NS           1091.80   +2.53%   +6.00%   3.89%       A BULL_FLAG              POSITIVE EPS_YOY:+13.9% / EPS_QOQ:-70.8% / REV_YOY:+36.3%   
  61   UMIYA-MRO.NS              83.00   +2.54%   +3.32%   7.62%       B BULL_FLAG              POSITIVE EPS_YOY:-41.3% / EPS_QOQ:-96.4% / REV_YOY:+14.6%   
  62   ALLDIGI.NS               820.45   +2.55%   +4.12%   4.98%       A BULL_FLAG              POSITIVE EPS_YOY:+71.7% / EPS_QOQ:+40.0% / REV_YOY:+16.2%   
  63   GLOSTERLTD.NS            580.00   +2.55%   +4.23%   4.03%      A+ BULL_FLAG              POSITIVE EPS_YOY:-189.3% / EPS_QOQ:-109.7% / REV_YOY:+115.3%
  64   GANDHITUBE.NS            856.55   +2.56%   +3.80%   3.52%       A BREAKOUT               POSITIVE EPS_YOY:+29.9% / EPS_QOQ:+11.4% / REV_YOY:+21.8%   
  65   SUMEETINDS.NS             30.56   +2.59%   +4.02%   5.60%      A+ BULL_FLAG              WEAK EPS_YOY:-90.7% / EPS_QOQ:-8.3% / REV_YOY:+6.0%         
  66   HARRMALAYA.NS            190.08   +2.59%   +4.63%   5.10%      A+ BULL_FLAG              WEAK EPS_YOY:-31.8% / EPS_QOQ:+18.9% / REV_YOY:-0.8%        
  67   GABRIEL.NS               927.65   +2.60%   +3.54%   4.09%       A BULL_FLAG              POSITIVE EPS_YOY:-9.1% / EPS_QOQ:-20.8% / REV_YOY:+15.9%    
  68   KIOCL.NS                 357.05   +2.62%   +4.77%   5.75%      A+ BULL_FLAG              POSITIVE EPS_YOY:+137.9% / EPS_QOQ:+205.7% / REV_YOY:-11.6% 
  69   NORTHARC.NS              237.60   +2.63%   +3.01%   4.76%       A BULL_FLAG              POSITIVE EPS_YOY:+3.2% / EPS_QOQ:+24.3% / REV_YOY:+13.8%    
  70   REPCOHOME.NS             386.25   +2.63%   +3.57%   4.10%       A BULL_FLAG              MIXED EPS_YOY:+2.0% / EPS_QOQ:+5.3% / REV_YOY:+2.5%         
  71   PYRAMID.NS               153.60   +2.65%   +3.78%   4.38%      A+ BULL_FLAG              WEAK EPS_YOY:-30.2% / EPS_QOQ:-23.0% / REV_YOY:+5.3%        
  72   SAGILITY.NS               42.98   +2.65%   +3.91%   4.21%       A BULL_FLAG              POSITIVE EPS_YOY:+23.4% / EPS_QOQ:+80.2% / REV_YOY:+35.7%   
  73   ATALREAL.NS               24.95   +2.66%   +4.31%   5.19%       A BREAKOUT               POSITIVE EPS_YOY:+66.5% / EPS_QOQ:+64.4% / REV_YOY:+46.7%   
  74   SHYAMMETL.NS             843.00   +2.66%   +3.74%   3.65%      A+ BULL_FLAG              POSITIVE EPS_YOY:-0.2% / EPS_QOQ:-24.6% / REV_YOY:+17.7%    
  75   NIVABUPA.NS               75.24   +2.66%   +3.41%   3.52%       A BULL_FLAG              POSITIVE EPS_YOY:-761.9% / EPS_QOQ:+4.2% / REV_YOY:+28.1%   
  76   GPTINFRA.NS              111.44   +2.67%   +3.33%   4.54%       A BULL_FLAG              MIXED EPS_YOY:-5.9% / EPS_QOQ:-7.6% / REV_YOY:+2.1%         
  77   SANDHAR.NS               493.25   +2.67%   +2.84%   3.93%       B BULL_FLAG              POSITIVE EPS_YOY:+11.7% / EPS_QOQ:-54.4% / REV_YOY:+21.7%   
  78   GOODLUCK.NS             1101.00   +2.70%   +3.63%   4.08%       B BREAKOUT               MIXED EPS_YOY:+6.5% / EPS_QOQ:+3.0% / REV_YOY:+10.1%        
  79   CRAFTSMAN.NS            7398.50   +2.74%   +3.37%   4.07%       B MEAN_REVERSION         POSITIVE EPS_YOY:+728.4% / EPS_QOQ:+17.9% / REV_YOY:+30.5%  
  80   MAHABANK.NS               70.14   +2.74%   +4.28%   3.67%       A BREAKOUT               POSITIVE EPS_YOY:+35.0% / EPS_QOQ:+19.6% / REV_YOY:+21.0%   
  81   CENTEXT.NS                20.35   +2.75%   +4.11%   5.97%       A BULL_FLAG              POSITIVE EPS_YOY:+18.4% / EPS_QOQ:+5.1% / REV_YOY:+18.3%    
  82   INDBANK.NS                33.29   +2.75%   +3.17%   4.63%       B BULL_FLAG              WEAK EPS_YOY:-41.9% / EPS_QOQ:-10.4% / REV_YOY:-21.9%       
  83   KRONOX.NS                129.76   +2.76%   +6.70%   7.23%      A+ BULL_FLAG              MIXED EPS_YOY:+0.9% / EPS_QOQ:-1.3% / REV_YOY:+5.3%         
  84   NGLFINE.NS              2322.00   +2.76%   +3.94%   6.27%       B BULL_FLAG              POSITIVE EPS_YOY:+1129.1% / EPS_QOQ:+63.0% / REV_YOY:+43.1% 
  85   PGIL.NS                 1555.00   +2.78%   +3.54%   4.21%      A+ BULL_FLAG              POSITIVE EPS_YOY:-5.3% / EPS_QOQ:-27.4% / REV_YOY:+14.4%    
  86   BHARATFORG.NS           1801.30   +2.79%   +3.36%   3.59%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+24.2% / EPS_QOQ:-11.7% / REV_YOY:+25.0%   
  87   AVTNPL.NS                 62.77   +2.80%   +3.69%   4.68%      A+ BULL_FLAG              POSITIVE EPS_YOY:-19.6% / EPS_QOQ:+30.7% / REV_YOY:+12.2%   
  88   ENTERO.NS               1239.40   +2.81%   +5.28%   4.57%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+8.6% / EPS_QOQ:-12.6% / REV_YOY:+25.6%    
  89   MANORG.NS                426.55   +2.88%   +4.09%   5.27%       A BULL_FLAG              POSITIVE EPS_YOY:+19.2% / EPS_QOQ:+35.0% / REV_YOY:+32.6%   
  90   CCCL.NS                   16.04   +2.89%   +4.15%   5.97%       A BULL_FLAG              POSITIVE EPS_YOY:-92.4% / EPS_QOQ:-95.5% / REV_YOY:+30.9%   
  91   GMDCLTD.NS               614.60   +2.89%   +5.15%   4.04%      A+ BULL_FLAG              WEAK EPS_YOY:-9.9% / EPS_QOQ:-71.4% / REV_YOY:-11.4%        
  92   IFBAGRO.NS               846.05   +2.90%   +4.77%   4.64%       B BULL_FLAG              POSITIVE EPS_YOY:-35.3% / EPS_QOQ:-67.8% / REV_YOY:+15.9%   
  93   KMSUGAR.NS                27.61   +2.91%   +5.15%   4.04%       D MEAN_REVERSION         POSITIVE EPS_YOY:+62.9% / EPS_QOQ:+96.8% / REV_YOY:+2.0%    
  94   TIINDIA.NS              2754.00   +2.91%   +4.58%   3.61%       B BREAKOUT               POSITIVE EPS_YOY:-19.8% / EPS_QOQ:-16.6% / REV_YOY:+18.2%   
  95   ORIENTCER.NS              40.83   +2.92%   +4.83%   6.96%      A+ BULL_FLAG              POSITIVE EPS_YOY:+159.2% / EPS_QOQ:-41.2% / REV_YOY:+26.0%  
  96   VASWANI.NS                56.02   +2.92%   +3.53%   5.00%       A BULL_FLAG              POSITIVE EPS_YOY:-550.0% / EPS_QOQ:-692.9% / REV_YOY:+21.4% 
  97   TIPSMUSIC.NS             550.20   +2.92%   +4.09%   3.93%       A BULL_FLAG              POSITIVE EPS_YOY:+21.8% / EPS_QOQ:+28.0% / REV_YOY:+17.0%   
  98   KIRLOSENG.NS            1485.00   +2.95%   +4.46%   4.34%       A BULL_FLAG              POSITIVE EPS_YOY:+56.2% / EPS_QOQ:-31.4% / REV_YOY:+29.2%   
  99   LOTUSEYE.NS              110.00   +2.96%   +3.03%   4.85%       A BULL_FLAG              MIXED EPS_YOY:-9.0% / EPS_QOQ:-325.1% / REV_YOY:+10.6%      
  100  DCBBANK.NS               184.95   +2.96%   +4.42%   4.32%      A+ BREAKOUT               POSITIVE EPS_YOY:+18.8% / EPS_QOQ:+17.5% / REV_YOY:+18.5%   
  101  MAGNUM.NS                 21.62   +2.99%   +5.87%   7.58%      A+ BULL_FLAG              WEAK EPS_YOY:-96.9% / EPS_QOQ:-78.2% / REV_YOY:-1.2%        
  102  OMAXAUTO.NS              106.77   +2.99%   +4.24%   5.15%      A+ BULL_FLAG              POSITIVE EPS_YOY:+326.3% / EPS_QOQ:+3553.6% / REV_YOY:+32.4%
  103  PRAJIND.NS               346.70   +2.99%   +5.45%   4.25%      A+ BREAKOUT_PULLBACK      WEAK EPS_YOY:-123.0% / EPS_QOQ:-332.0% / REV_YOY:+3.1%      
  104  AERONEU.NS                80.42   +3.00%   +6.62%   6.60%      A+ BREAKOUT_PULLBACK      POSITIVE EPS_YOY:+12803.4% / EPS_QOQ:-26.7% / REV_YOY:-4.5% 

============================================================================================================================================
  LEGEND:
    Dist10/Dist20 = % distance from 10/20 EMA (lower = closer to EMA = better entry)
    ADR% = Average Daily Range % (higher = more volatile = more R potential)
    EMA stacked = 10EMA > 20EMA (bullish trend structure)
============================================================================================================================================
